candidateId,value,universidad homologada
631e661167f46700086883ce,Usmp,Universidad de San Martin de Porres
631e661167f46700086883ce,Usmp,Universidad de San Martin de Porres
631e726b756c7c000964d9a3,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
631e726b756c7c000964d9a3,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
631f4250756c7c000964e3c2,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
631f4e5367f4670008689418,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631f5afe844cb4003f2ddb79,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631f5c7d67f4670008689707,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
631f5c7d67f4670008689707,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
631f5e7d8ddb2700086a310a,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
631f5e7d8ddb2700086a310a,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
631f6657bac1bc0009094a39,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
631f6657bac1bc0009094a39,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
631f974c8ddb2700086a42d0,Utp,Universidad Tecnologica del Peru S.A.C.
631f974c8ddb2700086a42d0,Utp,Universidad Tecnologica del Peru S.A.C.
631f9c0dec32bd0007ba453f,Universidad Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
631f9c0dec32bd0007ba453f,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631f9d77bac1bc0009095db7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631f9d77bac1bc0009095db7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631fa091756c7c000965026d,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
631fa091756c7c000965026d,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
631fa2b11c56340008d743fc,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
631fa2b11c56340008d743fc,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
631fb94bbac1bc0009096a76,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
631fccab469d5700083de2a7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631fce27bac1bc00090972fd,Universidad San Ignacio De Loyola   Usil,Universidad San Ignacio de Loyola S.R.L.
631fce27bac1bc00090972fd,Universidad San Ignacio De Loyola   Usil,Universidad San Ignacio de Loyola S.R.L.
631ff421469d5700083df48f,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
631ff753756c7c0009652c47,Universidad Nacional Agraria La Molina,Universidad Nacional Agraria La Molina
631ff753756c7c0009652c47,Universidad De Lima,Universidad Nacional Tecnologica de Lima Sur
631ff753756c7c0009652c47,Universidad Nacional Agraria La Molina,Universidad Nacional Agraria La Molina
631ff753756c7c0009652c47,Universidad De Lima,Universidad Nacional Tecnologica de Lima Sur
63200c48bac1bc0009098d90,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
63200c48bac1bc0009098d90,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
63200cf467f467000868de12,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
63200cf467f467000868de12,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
63200d1f67f467000868de35,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200d1f67f467000868de35,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200ecb1c56340008d775ef,Universidad Privada San Juan Bautista   Upsjb,Universidad Privada San Juan Bautista S.A.C.
63200ecb1c56340008d775ef,Universidad Privada San Juan Bautista   Upsjb,Universidad Privada San Juan Bautista S.A.C.
63200f70e5ee99003f133607,Upn,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f133607,Upn,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f133871,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f133871,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f133b0b,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f133b0b,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f133bef,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f133bef,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f133bef,Universidad De San Martin De Porres   Usmp,Universidad de San Martin de Porres
63200f70e5ee99003f133bef,Universidad De San Martin De Porres   Usmp,Universidad de San Martin de Porres
63200f70e5ee99003f133eef,Utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f133eef,Utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f133f19,Universidad Privada Norbert Wiener,Universidad Privada Norbert Wiener S.A.
63200f70e5ee99003f133f19,Universidad Privada Norbert Wiener,Universidad Privada Norbert Wiener S.A.
63200f70e5ee99003f133fd3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f133fd3,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f133fd3,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f133fd3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f134075,Upc Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f70e5ee99003f134075,Upc Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f70e5ee99003f134075,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f70e5ee99003f134075,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f70e5ee99003f1342cd,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
63200f70e5ee99003f1342cd,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
63200f70e5ee99003f1342e5,Universidad Tecnologica Del Peru utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f1342e5,Universidad Tecnologica Del Peru utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f1344ef,Universidad De San Martin De Porres   Usmp,Universidad de San Martin de Porres
63200f70e5ee99003f1344ef,Universidad De San Martin De Porres   Usmp,Universidad de San Martin de Porres
63200f70e5ee99003f134597,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
63200f70e5ee99003f134597,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
63200f70e5ee99003f1346b1,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f1346b1,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f1346e1,Utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f1346e1,Utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f134855,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f134855,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f13489d,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
63200f70e5ee99003f13489d,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
63200f70e5ee99003f134a0b,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63200f70e5ee99003f134a0b,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63200f70e5ee99003f134a7d,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63200f70e5ee99003f134a7d,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63200f70e5ee99003f134a89,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f134a89,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f134aad,Universidad De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f70e5ee99003f134aad,Universidad De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f70e5ee99003f134b49,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f134b49,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f134c93,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63200f70e5ee99003f134c93,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63200f70e5ee99003f134ce7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f134ce7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f134f4b,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f134f51,Universidad Autonoma Del Peru   Ua,Universidad Autonoma del Peru S.A.C.
63200f70e5ee99003f134f51,Universidad Autonoma Del Peru   Ua,Universidad Autonoma del Peru S.A.C.
63200f70e5ee99003f135125,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f135125,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f135281,Utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f135281,Utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f135407,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f135407,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f135461,Universidad De San Martin De Porres,Universidad de San Martin de Porres
63200f70e5ee99003f135461,Universidad De San Martin De Porres,Universidad de San Martin de Porres
63200f70e5ee99003f135479,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f135479,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f1354a3,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f1354a3,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f13551b,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
63200f70e5ee99003f13551b,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
63200f70e5ee99003f13554b,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
63200f70e5ee99003f13554b,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
63200f70e5ee99003f135587,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63200f70e5ee99003f135587,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63200f70e5ee99003f1356ef,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f70e5ee99003f1356ef,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f70e5ee99003f1357c1,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f1357c1,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f13589f,Utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f13589f,Utp,Universidad Tecnologica del Peru S.A.C.
63200f70e5ee99003f135905,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63200f70e5ee99003f135905,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63200f71e5ee99003f135a8b,Universidad Nacional De La Amazonia Peruana   Unap,Universidad Nacional de la Amazonia Peruana
63200f71e5ee99003f135a8b,Universidad Nacional De La Amazonia Peruana   Unap,Universidad Nacional de la Amazonia Peruana
63200f71e5ee99003f135d1f,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f71e5ee99003f135d1f,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f71e5ee99003f135e69,Universidad Nacional Del Callao Unac,Universidad Nacional del Callao
63200f71e5ee99003f135f53,Universidad Peruana De Ciencias Aplicadas   Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f71e5ee99003f135f53,Universidad Peruana De Ciencias Aplicadas   Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f71e5ee99003f135fb3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f71e5ee99003f135fb3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f71e5ee99003f135ff5,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
63200f71e5ee99003f135ff5,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
63200f71e5ee99003f136007,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
63200f71e5ee99003f136007,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
63200f71e5ee99003f13602b,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
63200f71e5ee99003f13602b,Universidad De San Martin De Porres   Usmp,Universidad de San Martin de Porres
63200f71e5ee99003f13602b,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
63200f71e5ee99003f13602b,Universidad De San Martin De Porres   Usmp,Universidad de San Martin de Porres
63200f71e5ee99003f1361cf,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63200f71e5ee99003f1361cf,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63200f71e5ee99003f1361f9,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f71e5ee99003f1361f9,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200f71e5ee99003f136247,Universidad Peruana De Ciencias Aplicadas   Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f71e5ee99003f136247,Universidad Peruana De Ciencias Aplicadas   Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63200f71e5ee99003f136271,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63200f71e5ee99003f136271,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63200f71e5ee99003f1363f7,Universidad Nacional De La Amazonia Peruana,Universidad Nacional Intercultural de la Amazonia
63200f71e5ee99003f1363f7,Universidad Nacional De La Amazonia Peruana,Universidad Nacional Intercultural de la Amazonia
63200f71e5ee99003f1365d7,Universidad De Ciencias Y Humanidades   Uch,Asociacion Civil Universidad de Ciencias y Humanidades
63200f71e5ee99003f1365d7,Universidad De Ciencias Y Humanidades   Uch,Asociacion Civil Universidad de Ciencias y Humanidades
63200f71e5ee99003f13676f,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f71e5ee99003f13676f,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f71e5ee99003f136841,Universidad San Martin De Porres,Universidad de San Martin de Porres
63200f71e5ee99003f136841,Universidad San Martin De Porres,Universidad de San Martin de Porres
63200feb67f467000868e040,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63200feb67f467000868e040,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63201345e5ee99003f1372b5,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63201345e5ee99003f13743b,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
63201345e5ee99003f13743b,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
63201345e5ee99003f1375bb,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63201345e5ee99003f1375e5,Universidad Privada Del Norte ( Upn ),Universidad Privada del Norte S.A.C.
6320b285844cb4003f31f57f,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6320b286844cb4003f31f819,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6320b286844cb4003f31f819,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6320b286844cb4003f31f8b5,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6320b286844cb4003f31f8b5,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6320b286844cb4003f31fa11,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6320b286844cb4003f31fa11,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6320b286844cb4003f31fa1d,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6320b286844cb4003f31fa1d,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6320b286844cb4003f31fa2f,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6320b286844cb4003f31fa2f,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6320b286844cb4003f31fcab,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6320b286844cb4003f31fd05,Universidad Catolica Sedes Sapientiae   Ucss,Universidad Catolica Sedes Sapientiae
6320b286844cb4003f31fd05,Universidad Catolica Sedes Sapientiae   Ucss,Universidad Catolica Sedes Sapientiae
6320b286844cb4003f31fec1,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
6320b286844cb4003f31fec1,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
6320b286844cb4003f31fecd,Universidad San Martin,Universidad Nacional de San Martin
6320b286844cb4003f31fecd,Universidad San Martin,Universidad Nacional de San Martin
6320b286844cb4003f31fed9,Upla,Universidad Peruana Los Andes
6320b286844cb4003f31fed9,Upla,Universidad Peruana Los Andes
6320b286844cb4003f31ff21,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6320b286844cb4003f31ff21,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6320b286844cb4003f320077,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
6320b286844cb4003f320077,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
6320b286844cb4003f32018b,Universidad Privada Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6320b286844cb4003f32018b,Universidad Privada Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6320b286844cb4003f32036b,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
6320b286844cb4003f32036b,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
6320b286844cb4003f32036b,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
6320b286844cb4003f32036b,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
6320b286844cb4003f3203d1,Utp,Universidad Tecnologica del Peru S.A.C.
6320b286844cb4003f3203fb,Universidad Nacional De Tumbes   Unt,Universidad Nacional de Trujillo
6320b774e5ee99003f1553bf,Universidad San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
6320c48e756c7c0009657910,Universidad Nacional Jose Faustino Sanchez Carrion,Universidad Nacional Jose Faustino Sanchez Carrion
6320c48e756c7c0009657910,Universidad Nacional Jose Faustino Sanchez Carrion,Universidad Nacional Jose Faustino Sanchez Carrion
6320d87467f4670008692c79,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6320d87467f4670008692c79,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
6320dec367f4670008692ffa,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6320dec367f4670008692ffa,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
6320e1e667f467000869318d,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
6320e1e667f467000869318d,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
63212c338ddb2700086af6ca,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63212c338ddb2700086af6ca,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6321f446e5ee99003f166cb8,Universidad Nacional Del Callao,Universidad Nacional del Callao
6321f446e5ee99003f166cc4,Universidad Federico Villarreal,Universidad Nacional Federico Villarreal
6321fddaf737840008623a62,Universidad Catolica Sedes Sapientiae,Universidad Catolica Sedes Sapientiae
6321fddaf737840008623a62,Universidad Catolica Sedes Sapientiae,Universidad Catolica Sedes Sapientiae
6321ff0de5ee99003f169e08,Universidad Catolica Sedes Sapientiae,Universidad Catolica Sedes Sapientiae
6321ff0de5ee99003f169e08,Universidad Catolica Sedes Sapientiae,Universidad Catolica Sedes Sapientiae
632215b38fcf7b000965c93b,Pontificia Universidad Catolica De Peru,Pontificia Universidad Catolica del Peru
632215b38fcf7b000965c93b,Pontificia Universidad Catolica De Peru,Pontificia Universidad Catolica del Peru
63222504e5ee99003f16f2ff,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63222504e5ee99003f16f2ff,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63222504e5ee99003f16f557,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63222504e5ee99003f16f557,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63222504e5ee99003f16f5f3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222504e5ee99003f16f5f3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222504e5ee99003f16f8c9,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
63222504e5ee99003f16f959,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222504e5ee99003f16f959,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222504e5ee99003f16fa6d,Universidad Catolica Sedes Sapientiae,Universidad Catolica Sedes Sapientiae
63222504e5ee99003f16fa6d,Universidad Catolica Sedes Sapientiae,Universidad Catolica Sedes Sapientiae
63222504e5ee99003f16fc65,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222504e5ee99003f16fc65,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222504e5ee99003f16fcd7,Universidad Peruana De Ciencias Aplicadas   Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63222504e5ee99003f16fcd7,Universidad Peruana De Ciencias Aplicadas   Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
63222504e5ee99003f16fd13,Universidad Del Callao,Universidad Nacional del Callao
63222504e5ee99003f16fd13,Universidad Del Callao,Universidad Nacional del Callao
63222504e5ee99003f16fd1f,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63222504e5ee99003f16fd1f,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63222504e5ee99003f16fde5,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222504e5ee99003f16fde5,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63222504e5ee99003f1700c1,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222504e5ee99003f1700c1,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222504e5ee99003f17022f,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
63222504e5ee99003f17022f,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
63222504e5ee99003f170235,Unmsm,Universidad Nacional Mayor de San Marcos
63222504e5ee99003f170235,Unmsm,Universidad Nacional Mayor de San Marcos
63222504e5ee99003f170361,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222504e5ee99003f170361,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
63222504e5ee99003f170367,Upsjb,Universidad Privada San Juan Bautista S.A.C.
63222504e5ee99003f170367,Upsjb,Universidad Privada San Juan Bautista S.A.C.
63222505e5ee99003f170661,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
63222505e5ee99003f170661,Lider Ingenieros Uni,Universidad Nacional de Ingenieria
63222505e5ee99003f170661,Lider Ingenieros Uni,Universidad Nacional de Ingenieria
63222505e5ee99003f170661,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
63222505e5ee99003f1706f1,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
63222505e5ee99003f1706f1,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33d9e4,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33d9e4,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33da80,Ucv,Universidad Cesar Vallejo S.A.C.
632225ca844cb4003f33da80,Ucv,Universidad Cesar Vallejo S.A.C.
632225ca844cb4003f33dac2,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632225ca844cb4003f33dac2,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632225ca844cb4003f33db40,Universidad De San Martin De Porres,Universidad de San Martin de Porres
632225ca844cb4003f33db40,Universidad De San Martin De Porres,Universidad de San Martin de Porres
632225ca844cb4003f33dbd6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33dbd6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33dbe2,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33dbe2,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33dbee,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33dbee,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33dcb4,Utp,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33dcb4,Utp,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33dd44,Universidad Nacional Agraria La Molina,Universidad Nacional Agraria La Molina
632225ca844cb4003f33dd44,Universidad Nacional Agraria La Molina,Universidad Nacional Agraria La Molina
632225ca844cb4003f33dd68,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33dd68,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33dfd8,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33dfd8,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33e01a,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
632225ca844cb4003f33e01a,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
632225ca844cb4003f33e050,Universidad Tecnologica De Peru,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33e050,Universidad Tecnologica De Peru,Universidad Tecnologica del Peru S.A.C.
632225ca844cb4003f33e194,Universidad Nacional Del Callao,Universidad Nacional del Callao
632225ca844cb4003f33e194,Universidad Nacional Del Callao,Universidad Nacional del Callao
632225ca844cb4003f33e290,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632225ca844cb4003f33e290,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
632225ca844cb4003f33e3c2,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33e3c2,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33e500,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
632225ca844cb4003f33e500,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
